student_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
STU05285,3,3,2,3,4,2,1,2,2,4
STU05286,1,2,2,1,5,2,1,3,2,3
STU05287,4,4,2,4,2,5,2,2,2,5
STU05288,2,2,2,1,1,2,1,2,2,3
STU05289,2,2,2,2,2,4,2,2,2,3
STU05290,2,2,1,3,4,2,1,1,2,4
STU05291,3,2,2,2,2,4,2,1,1,5
STU05292,1,2,2,2,2,2,2,2,4,3
STU05293,1,5,2,2,1,4,2,2,2,5
STU05294,4,5,2,2,2,4,2,1,1,5
STU05295,3,2,3,2,2,4,2,3,2,3
STU05296,3,1,2,3,3,2,2,2,3,5
STU05297,3,3,2,2,2,4,2,2,2,3
STU05298,4,5,2,1,4,3,2,2,2,4
STU05299,4,5,1,1,2,2,2,2,1,4
STU05300,5,5,2,4,4,4,1,2,2,5
STU05301,5,3,4,4,2,4,2,2,2,5
STU05302,5,5,2,4,2,4,2,2,2,5
STU05303,1,2,2,3,2,2,2,4,2,4
STU05304,4,3,1,5,5,4,1,2,2,5
STU05305,3,2,2,2,5,1,1,1,2,3
STU05306,2,4,2,2,2,2,2,2,1,4
STU05307,3,4,1,1,3,3,2,2,2,3
STU05308,2,2,2,1,2,2,1,4,2,4
STU05309,2,1,2,4,4,2,2,2,1,3
STU05310,5,4,4,2,4,4,1,2,2,5
STU05311,5,3,2,5,5,4,2,2,2,5
STU05312,4,5,2,4,2,2,1,2,2,5
STU05313,1,2,1,2,5,2,1,2,2,2
STU05314,5,5,2,2,2,5,2,2,2,4
STU05315,5,3,2,3,4,2,1,2,2,4
STU05316,1,2,2,1,2,4,2,3,2,3
STU05317,5,5,2,2,2,1,2,2,2,5
STU05318,2,2,4,3,5,2,1,3,4,5
STU05319,2,1,2,1,2,4,1,2,3,4
STU05320,1,4,2,2,2,2,2,2,2,4
STU05321,2,4,2,1,2,2,2,2,2,4
STU05322,1,2,2,2,4,2,1,2,2,3
STU05323,5,5,2,1,5,2,1,2,2,4
STU05324,5,5,2,4,5,4,2,2,2,4
STU05325,5,5,1,2,2,2,2,2,1,5
STU05326,3,4,2,2,2,1,2,2,2,4
STU05327,1,4,2,2,3,1,2,2,2,2
STU05328,5,5,2,2,4,4,1,2,2,5
STU05329,4,5,2,2,2,3,2,2,2,5
STU05330,3,2,2,3,2,4,2,2,2,4
STU05331,1,2,2,2,2,2,1,5,2,2
STU05332,2,2,1,4,4,2,1,2,2,3
STU05333,1,2,3,1,4,2,2,2,2,4
STU05334,5,5,2,4,4,4,1,2,2,5
STU05335,5,4,2,4,4,2,2,2,2,4
STU05336,4,3,2,2,2,2,1,2,2,4
STU05337,5,5,2,4,2,1,2,2,2,5
STU05338,2,2,1,2,2,2,2,2,2,4
STU05339,4,5,1,2,2,4,1,2,2,5
STU05340,1,2,2,1,5,2,1,2,2,4
STU05341,4,5,1,4,2,3,2,2,2,5
STU05342,5,4,2,5,5,3,1,2,2,5
STU05343,3,4,2,2,3,3,2,2,2,4
STU05344,3,1,1,2,4,1,1,1,2,4
STU05345,1,2,3,3,5,1,1,2,2,4
STU05346,1,1,2,4,4,2,1,2,2,3
STU05347,3,2,2,2,4,2,2,2,2,3
STU05348,2,1,1,2,2,4,2,2,3,4
STU05349,2,4,2,2,3,1,2,2,1,4
STU05350,4,2,2,1,2,5,2,1,2,5
STU05351,1,1,3,1,2,1,2,4,2,4
STU05352,2,1,2,4,4,2,1,2,2,4
STU05353,1,1,2,2,5,2,1,2,1,5
STU05354,1,2,4,2,2,2,2,1,2,3
STU05355,4,2,1,3,4,2,2,2,2,4
STU05356,4,3,2,4,2,3,2,2,4,5
STU05357,2,2,2,2,1,2,1,2,2,2
STU05358,5,3,4,2,2,2,2,2,2,5
STU05359,1,1,2,2,1,2,1,2,2,4
STU05360,3,5,2,2,2,2,1,2,2,5
STU05361,4,3,4,3,2,4,2,2,2,3
STU05362,5,4,2,1,2,5,2,2,2,5
STU05363,1,4,1,2,3,2,2,2,2,4
STU05364,4,4,2,4,4,4,2,2,2,4
STU05365,1,2,2,1,4,1,1,1,1,3
STU05366,4,4,2,2,2,3,1,2,2,5
STU05367,1,2,2,2,2,2,2,2,4,5
STU05368,1,2,2,4,4,2,1,2,2,4
STU05369,4,2,1,5,5,4,1,2,2,4
STU05370,5,4,2,4,4,5,2,2,2,4
STU05371,4,2,2,3,5,2,1,3,2,3
STU05372,1,4,1,1,1,2,2,2,2,4
STU05373,5,5,2,4,5,5,2,2,2,5
STU05374,1,2,2,3,4,1,1,2,1,4
STU05375,1,2,1,2,2,2,1,4,3,2
STU05376,4,3,4,2,2,3,2,2,2,5
STU05377,1,2,2,2,3,4,2,3,2,3
STU05378,4,4,2,2,2,3,2,2,2,4
STU05379,1,2,2,1,4,1,1,2,1,3
STU05380,5,4,2,2,2,4,2,2,2,5
STU05381,5,3,2,2,2,5,2,2,2,3
STU05382,5,5,1,4,4,5,1,4,2,5
STU05383,4,3,2,3,3,4,2,2,4,5
STU05384,1,2,2,2,2,4,2,2,2,3
STU05385,2,3,2,3,2,2,2,1,4,4
STU05386,2,2,2,1,3,2,1,2,3,3
STU05387,2,2,2,2,3,1,1,2,2,4
STU05388,2,2,2,2,1,2,1,2,4,4
STU05389,2,4,2,2,2,2,2,2,1,4
STU05390,4,3,2,2,2,4,2,2,2,4
STU05391,5,3,2,5,5,3,1,2,2,5
STU05392,4,3,2,3,3,4,2,1,2,5
STU05393,2,2,3,2,4,2,2,5,2,5
STU05394,5,4,4,5,2,2,2,2,2,5
STU05395,2,2,2,2,3,1,1,2,3,3
STU05396,3,2,2,4,4,3,1,2,2,5
STU05397,1,1,2,2,3,2,2,2,4,4
STU05398,1,2,4,2,2,2,2,3,2,3
STU05399,1,2,2,3,2,2,1,2,2,2
STU05400,2,3,1,3,4,3,1,2,2,3
STU05401,3,4,2,2,3,2,2,1,2,5
STU05402,2,2,1,2,5,1,1,2,1,3
STU05403,4,4,2,5,4,3,1,2,1,5
STU05404,3,1,2,2,3,4,1,2,1,4
STU05405,4,5,2,4,2,4,2,2,2,5
STU05406,5,5,2,5,2,5,2,2,4,5
STU05407,2,4,2,1,2,2,2,2,2,4
STU05408,4,3,2,2,2,4,2,2,2,5
STU05409,5,4,1,2,1,4,1,2,1,5
STU05410,1,1,4,2,2,2,2,2,2,3
STU05411,4,5,2,2,2,3,1,2,2,5
STU05412,2,2,1,2,5,1,2,2,3,5
STU05413,4,5,2,3,3,1,1,2,2,4
STU05414,4,3,2,2,2,4,2,2,2,5
STU05415,5,2,1,5,5,4,2,2,2,4
STU05416,2,2,2,1,2,1,2,2,2,2
STU05417,2,2,3,2,2,4,2,3,2,3
STU05418,5,4,2,5,4,3,2,2,2,4
STU05419,5,2,3,3,5,2,2,3,2,5
STU05420,2,4,2,1,1,2,2,1,1,4
STU05421,3,2,1,3,2,2,1,2,3,2
STU05422,1,4,3,1,2,1,2,3,2,4
STU05423,5,5,2,2,2,2,2,2,2,5
STU05424,5,5,2,4,4,2,1,2,2,5
STU05425,2,1,2,1,2,4,2,2,3,3
STU05426,5,5,2,1,2,3,2,2,2,4
STU05427,5,5,2,2,2,4,2,2,2,4
STU05428,3,2,1,2,3,4,2,2,2,4
STU05429,2,2,2,1,5,2,1,3,3,3
STU05430,1,1,1,3,4,2,1,2,3,3
STU05431,3,1,2,2,2,4,2,2,1,5
STU05432,2,2,4,1,1,1,2,3,1,4
STU05433,4,3,4,3,2,2,2,2,2,5
STU05434,5,5,2,4,2,4,1,2,2,5
STU05435,5,5,2,2,3,4,1,2,2,5
STU05436,3,1,2,3,4,2,1,2,2,3
STU05437,2,2,1,1,4,2,1,2,2,3
STU05438,2,2,2,3,4,2,1,2,2,4
STU05439,5,5,2,5,5,2,2,2,2,5
STU05440,2,2,2,5,4,2,1,2,3,4
STU05441,5,5,2,3,4,2,1,2,2,4
STU05442,5,2,4,2,2,4,2,2,1,5
STU05443,1,2,2,2,2,2,2,2,4,2
STU05444,1,2,2,2,3,1,2,2,4,4
STU05445,2,2,2,1,3,2,2,2,4,4
STU05446,4,2,1,2,2,2,1,2,2,3
STU05447,1,2,2,2,3,4,2,2,2,3
STU05448,2,4,2,2,2,3,2,2,2,3
STU05449,4,3,2,2,2,4,2,2,2,4
STU05450,4,2,2,2,2,5,2,2,2,3
STU05451,3,2,2,4,2,2,2,2,4,4
STU05452,1,4,1,2,2,2,2,2,2,3
STU05453,2,2,2,2,3,2,2,4,2,4
STU05454,4,5,2,2,2,3,1,2,2,4
STU05455,3,5,2,2,2,2,1,2,2,4
STU05456,3,2,2,2,2,4,1,2,2,5
STU05457,1,4,1,2,3,2,2,2,2,4
STU05458,3,3,2,2,2,4,2,2,2,5
STU05459,2,1,1,2,3,1,2,2,2,3
STU05460,1,2,3,2,2,2,1,2,2,4
STU05461,1,2,1,1,3,1,1,2,2,2
STU05462,1,2,2,4,4,1,1,2,3,4
STU05463,5,3,2,2,2,3,1,2,2,4
STU05464,5,3,2,4,4,2,2,2,1,5
STU05465,4,4,1,4,4,2,2,2,1,5
STU05466,1,4,2,1,2,2,2,2,2,3
STU05467,4,3,2,4,3,3,2,2,4,5
STU05468,2,2,2,2,2,2,2,3,4,3
STU05469,2,1,2,5,4,2,2,1,2,5
STU05470,1,4,2,1,2,2,2,2,2,5
STU05471,2,2,1,2,1,4,2,2,2,3
STU05472,5,4,1,2,4,5,2,2,2,3
STU05473,1,4,2,2,2,2,2,2,1,4
STU05474,1,2,2,1,2,2,1,4,2,3
STU05475,1,1,2,1,3,2,2,4,2,3
STU05476,1,1,2,2,3,4,2,2,3,3
STU05477,2,1,3,2,2,1,1,2,2,4
STU05478,5,5,2,4,4,4,1,2,2,3
STU05479,1,1,2,2,2,4,2,2,3,3
STU05480,4,4,2,4,2,4,1,2,2,5
STU05481,1,4,2,2,3,1,1,3,1,3
STU05482,3,2,2,2,3,3,2,4,2,3
STU05483,4,2,2,2,2,5,2,2,2,4
STU05484,2,1,2,4,4,2,1,2,2,5
STU05485,3,4,2,3,3,3,2,2,2,5
STU05486,5,2,2,3,5,3,1,2,2,5
STU05487,1,2,4,3,2,2,2,1,2,4
STU05488,1,2,2,1,3,1,2,4,2,2
STU05489,5,4,2,4,4,2,2,1,2,5
STU05490,3,4,2,3,2,3,1,2,2,4
STU05491,3,2,2,3,1,2,2,2,4,3
STU05492,3,1,2,2,2,4,2,2,2,3
STU05493,1,4,1,2,2,2,2,2,2,3
STU05494,2,4,2,2,2,2,2,3,2,4
STU05495,5,5,2,2,2,4,1,1,2,5
STU05496,4,5,2,3,2,3,1,2,1,5
STU05497,5,4,4,2,2,4,2,2,2,5
STU05498,3,3,2,1,2,1,1,2,2,4
STU05499,1,1,2,5,4,3,2,2,2,4
STU05500,1,2,1,1,3,2,2,1,2,2
STU05501,4,3,2,4,2,2,1,1,2,3
STU05502,2,4,1,2,2,1,2,2,3,5
STU05503,1,4,2,2,2,2,2,3,2,2
STU05504,2,4,2,2,3,2,2,2,2,5
STU05505,5,5,2,5,5,4,2,2,2,5
STU05506,3,5,2,3,2,4,2,2,2,4
STU05507,1,4,2,1,3,2,2,2,1,4
STU05508,4,4,2,4,4,3,2,2,2,5
STU05509,3,5,2,1,2,2,1,2,2,5
STU05510,5,4,4,4,5,4,1,2,2,5
STU05511,5,5,2,1,3,4,2,2,2,5
STU05512,1,2,2,3,4,2,1,2,3,3
STU05513,2,2,2,2,3,2,2,2,4,5
STU05514,5,4,2,5,5,3,2,2,2,5
STU05515,2,4,2,3,2,2,2,2,2,4
STU05516,2,1,1,2,2,2,1,2,2,3
STU05517,1,2,2,4,4,2,2,2,2,3
STU05518,2,2,1,1,2,2,2,1,1,4
STU05519,4,3,2,5,4,3,2,2,2,5
STU05520,5,3,2,4,2,4,1,2,2,4
STU05521,2,2,3,4,4,1,2,2,3,4
STU05522,2,2,2,2,3,4,2,1,1,4
STU05523,3,3,1,4,4,4,2,2,2,4
STU05524,2,1,3,1,3,2,1,3,1,5
STU05525,5,4,2,4,2,3,1,2,2,5
STU05526,2,1,1,4,4,2,2,2,2,3
STU05527,3,2,2,2,1,4,2,2,1,3
STU05528,2,2,2,2,3,1,2,1,3,4
STU05529,4,4,2,2,4,5,2,2,2,4
STU05530,5,4,2,5,5,2,2,2,2,5
STU05531,5,4,2,4,4,4,1,2,2,5
STU05532,4,5,2,4,3,3,1,2,1,4
STU05533,2,4,1,2,2,2,2,1,2,3
STU05534,4,4,2,4,2,3,2,2,2,5
STU05535,5,1,2,4,2,2,1,2,1,5
STU05536,2,2,1,3,4,1,2,2,2,3
STU05537,1,2,3,3,4,2,2,3,2,5
STU05538,5,4,2,5,4,1,1,2,2,4
STU05539,2,4,2,2,2,2,2,2,3,5
STU05540,4,4,2,2,2,3,2,2,2,5
STU05541,1,2,2,2,3,2,1,2,2,5
STU05542,5,5,1,5,2,2,1,2,2,4
STU05543,1,2,2,2,2,2,2,2,2,3
STU05544,5,5,1,5,5,5,1,2,2,5
STU05545,3,4,2,3,2,2,2,2,2,4
STU05546,4,2,4,3,2,3,2,2,1,3
STU05547,2,2,1,1,4,2,1,1,2,2
STU05548,2,4,1,2,3,2,2,2,2,4
STU05549,4,4,1,3,2,2,2,1,2,3
STU05550,4,2,2,3,4,2,2,2,2,3
STU05551,2,2,2,1,2,4,2,2,2,2
STU05552,3,2,1,2,2,2,2,1,4,3
STU05553,4,4,2,4,4,2,2,2,1,5
STU05554,1,2,1,3,4,2,1,2,2,3
STU05555,1,2,2,2,3,4,2,2,2,2
STU05556,3,1,2,4,4,2,1,2,3,3
STU05557,2,4,1,1,2,2,2,2,3,3
STU05558,5,2,3,2,2,2,1,4,3,3
STU05559,4,5,1,2,4,3,1,2,1,5
STU05560,4,5,2,3,2,3,2,2,1,5
STU05561,4,5,2,4,2,3,1,2,1,5
STU05562,2,4,3,2,2,2,2,3,2,4
STU05563,2,4,2,2,2,2,2,2,2,3
STU05564,4,2,2,4,4,3,2,2,2,4
STU05565,2,2,2,3,4,2,1,2,3,4
STU05566,2,3,2,1,1,2,1,2,2,3
STU05567,3,2,1,4,4,2,2,2,2,3
STU05568,1,4,1,2,2,2,2,3,2,4
STU05569,1,2,1,2,2,2,1,1,1,3
STU05570,5,5,2,4,5,4,1,4,2,5
STU05571,3,3,2,4,4,2,1,2,2,5
STU05572,5,5,2,2,2,4,2,2,2,4
STU05573,2,2,1,2,2,2,1,4,1,3
STU05574,2,4,2,2,2,2,2,1,2,5
STU05575,5,4,4,4,4,3,2,2,2,5
STU05576,1,2,2,3,4,2,1,2,2,4
STU05577,1,2,1,2,3,2,1,2,2,4
STU05578,4,5,2,2,2,4,1,2,2,5
STU05579,5,5,2,5,2,2,2,1,2,5
STU05580,4,5,2,4,4,5,2,2,2,5
STU05581,2,4,2,4,4,4,2,2,2,4
STU05582,5,4,2,5,5,2,1,1,2,5
STU05583,2,4,2,4,4,2,2,4,2,4
STU05584,1,4,2,2,2,2,2,1,2,4
STU05585,3,2,1,2,3,3,2,2,4,4
STU05586,4,3,1,2,4,5,2,2,2,5
STU05587,4,2,2,3,4,3,2,2,2,5
STU05588,2,2,2,4,5,1,1,3,2,3
STU05589,2,2,1,2,2,2,1,1,1,4
STU05590,5,4,2,4,4,4,2,2,2,3
STU05591,2,2,2,2,2,1,1,1,3,4
STU05592,1,3,2,1,2,4,2,2,2,4
STU05593,4,5,2,3,3,2,1,2,2,5
STU05594,2,2,2,2,2,1,2,2,4,4
STU05595,4,4,1,2,2,3,1,2,2,3
STU05596,2,2,2,4,4,2,2,2,2,4
STU05597,2,3,1,3,4,3,1,2,2,5
STU05598,1,2,4,3,3,2,2,2,2,5
STU05599,2,1,2,2,1,2,1,2,2,4
STU05600,4,4,2,2,2,4,1,2,2,4
STU05601,3,2,4,2,2,2,2,1,2,3
STU05602,2,2,2,2,3,2,2,2,2,3
STU05603,4,4,2,4,4,3,1,2,2,4
STU05604,3,4,2,2,2,3,1,2,2,4
STU05605,3,3,2,3,2,5,2,2,2,3
STU05606,3,4,1,1,3,1,2,1,2,3
STU05607,2,2,4,3,2,4,2,4,1,5
STU05608,3,4,2,3,2,3,2,2,2,4
STU05609,1,1,4,2,2,2,2,2,2,4
STU05610,3,5,2,2,2,3,2,2,2,4
STU05611,1,2,2,1,2,4,2,2,2,2
STU05612,1,4,1,2,2,1,2,2,2,3
STU05613,5,4,2,5,4,4,2,2,2,5
STU05614,3,2,1,2,3,2,2,1,4,4
STU05615,2,4,2,3,2,1,2,2,2,4
STU05616,4,3,2,2,2,4,2,2,2,4
STU05617,4,5,2,4,2,3,2,2,2,3
STU05618,4,4,2,4,1,4,2,2,2,4
STU05619,4,4,4,2,4,3,2,2,1,5
STU05620,3,4,2,3,2,3,2,3,2,3
STU05621,4,4,2,4,5,2,2,2,2,4
STU05622,4,3,2,2,2,2,2,2,2,4
STU05623,4,3,4,2,2,2,2,2,2,4
STU05624,4,2,2,4,4,3,2,2,2,5
STU05625,4,4,2,2,2,4,2,2,2,4
STU05626,2,2,2,2,3,2,1,1,2,4
STU05627,4,5,2,4,2,2,2,2,2,5
STU05628,2,4,2,3,2,1,2,3,1,5
STU05629,2,2,2,1,4,2,2,2,2,3
STU05630,4,3,2,4,2,3,2,4,2,5
STU05631,1,2,2,2,2,4,2,2,2,4
STU05632,5,3,2,5,4,2,2,2,2,5
STU05633,4,2,2,2,2,5,2,2,2,3
STU05634,1,3,1,2,2,4,2,2,2,5
STU05635,1,2,2,2,5,1,1,2,2,4
STU05636,2,2,1,2,2,4,2,2,2,2
STU05637,3,4,2,2,3,1,2,2,1,5
STU05638,5,5,1,2,4,2,1,2,2,4
STU05639,1,2,1,1,3,2,1,2,2,3
STU05640,1,2,2,2,2,1,2,1,2,5
STU05641,2,2,3,2,3,1,2,4,4,5
STU05642,2,2,2,2,2,2,2,1,4,5
STU05643,1,4,3,2,4,2,1,3,3,3
STU05644,4,3,2,4,2,5,2,2,2,4
STU05645,5,3,2,2,4,4,1,2,2,5
STU05646,3,2,2,2,3,2,1,2,2,3
STU05647,1,4,3,2,4,2,2,3,2,5
STU05648,1,4,2,2,2,1,2,2,2,4
STU05649,5,3,2,2,2,5,2,2,2,5
STU05650,4,3,1,2,2,3,1,2,2,5
STU05651,1,2,1,1,1,2,1,2,2,4
STU05652,1,1,4,2,2,1,2,2,2,5
STU05653,2,2,2,2,3,2,2,3,2,4
STU05654,5,3,1,5,2,4,2,1,2,5
STU05655,5,3,2,2,2,3,1,2,2,4
STU05656,1,2,1,2,3,2,2,1,4,3
STU05657,4,4,2,2,2,5,2,2,2,5
STU05658,3,5,1,2,2,4,1,2,2,4
STU05659,1,2,2,1,1,4,2,2,2,3
STU05660,2,4,2,5,4,3,2,1,1,4
STU05661,1,2,1,4,4,2,2,2,2,2
STU05662,5,3,2,2,2,5,2,2,2,4
STU05663,2,4,2,2,2,2,2,2,3,3
STU05664,1,2,2,1,3,4,2,2,2,4
STU05665,2,1,2,2,2,4,2,2,2,3
STU05666,3,2,2,3,5,2,1,1,1,4
STU05667,3,5,2,1,2,1,1,2,2,5
STU05668,5,5,2,4,3,5,1,2,2,4
STU05669,5,4,1,2,4,2,1,1,2,5
STU05670,5,4,1,5,4,4,1,2,2,3
STU05671,5,3,2,4,4,3,2,2,2,5
STU05672,5,3,2,5,4,5,2,2,2,4
STU05673,5,2,2,2,3,3,2,2,2,4
STU05674,4,3,2,4,4,3,2,2,4,4
STU05675,1,2,2,2,3,2,2,4,2,4
STU05676,1,1,2,4,4,2,1,2,2,3
STU05677,4,5,2,2,2,4,2,2,2,5
STU05678,1,2,1,2,1,4,2,2,2,4
STU05679,3,1,1,2,2,1,1,2,2,3
STU05680,1,4,3,2,2,2,2,2,2,4
STU05681,4,5,2,3,2,2,2,2,2,3
STU05682,1,2,2,5,4,2,1,1,2,4
STU05683,2,2,2,2,1,4,2,2,2,3
STU05684,3,1,2,4,4,2,2,2,2,4
STU05685,3,3,2,2,3,2,1,2,2,3
STU05686,5,3,2,4,4,4,2,2,2,5
STU05687,4,3,2,4,4,2,1,2,1,3
STU05688,4,5,2,4,2,4,1,2,1,4
STU05689,2,4,1,2,2,2,2,2,2,3
STU05690,4,2,1,3,4,4,1,2,2,3
STU05691,2,4,1,1,2,2,2,1,1,4
STU05692,4,3,1,2,3,2,1,2,2,4
STU05693,5,4,2,5,4,3,1,2,2,4
STU05694,4,4,2,4,4,2,2,2,2,3
STU05695,1,5,2,2,2,4,1,1,2,5
STU05696,5,3,2,5,5,3,1,2,2,5
STU05697,5,2,2,5,4,4,2,1,2,5
STU05698,1,2,2,2,4,2,1,2,2,4
STU05699,3,2,1,3,4,1,2,2,2,4
STU05700,5,2,2,4,2,4,2,2,4,5
STU05701,1,4,2,2,2,2,2,2,2,4
STU05702,1,4,2,1,2,1,2,2,1,4
STU05703,5,3,2,5,4,3,1,2,2,5
STU05704,2,1,2,4,4,2,2,1,2,4
STU05705,1,4,2,2,1,2,2,3,2,3
STU05706,5,5,2,2,5,4,2,2,2,4
STU05707,2,4,2,2,3,2,2,2,2,5
STU05708,4,2,2,3,5,3,1,2,2,4
STU05709,1,2,1,2,3,2,1,4,2,4
STU05710,2,2,1,1,4,2,1,2,3,4
STU05711,2,2,3,3,4,2,2,3,3,4
STU05712,1,2,1,4,4,2,2,2,2,2
STU05713,4,3,2,5,4,2,2,2,2,5
STU05714,5,5,1,2,2,4,2,2,2,3
STU05715,1,4,2,2,2,2,2,2,3,3
STU05716,2,4,2,2,2,2,2,2,2,4
STU05717,1,2,4,2,3,2,2,2,2,4
STU05718,3,4,1,2,2,1,2,2,2,5
STU05719,1,2,2,1,1,2,2,3,4,2
STU05720,5,3,2,3,4,2,2,2,4,4
STU05721,3,4,2,2,3,2,2,2,2,4
STU05722,3,4,2,4,2,2,2,2,2,5
STU05723,2,5,2,2,2,2,2,2,2,4
STU05724,5,1,2,5,4,4,1,2,2,5
STU05725,1,1,2,2,2,2,1,3,2,3
STU05726,1,1,4,1,2,2,2,2,2,3
STU05727,4,3,2,2,2,3,1,1,2,4
STU05728,5,4,2,5,2,4,2,2,2,5
STU05729,2,1,2,2,3,2,2,4,2,5
STU05730,2,3,2,3,4,1,1,1,2,4
STU05731,4,5,2,4,4,4,2,2,2,3
STU05732,2,2,2,1,2,2,2,3,2,3
STU05733,2,2,2,2,2,2,1,2,2,4
STU05734,5,4,2,4,4,4,2,2,2,4
STU05735,2,4,2,2,3,2,2,2,2,4
STU05736,4,3,1,5,4,2,1,2,2,4
STU05737,1,1,2,3,2,2,2,3,4,5
STU05738,2,2,1,2,3,2,2,2,4,3
STU05739,2,4,2,3,3,2,2,2,2,5
STU05740,4,3,2,4,2,5,2,2,2,4
STU05741,4,3,2,2,1,3,1,2,2,4
STU05742,1,2,2,2,3,4,2,2,2,3
STU05743,2,2,1,2,2,2,2,2,4,3
STU05744,1,2,2,2,4,2,2,2,2,4
STU05745,4,5,2,2,2,4,1,2,2,4
STU05746,1,2,1,2,2,1,2,4,2,3
STU05747,3,2,2,1,3,1,2,2,4,4
STU05748,4,5,2,4,1,3,2,2,1,4
STU05749,1,2,2,1,2,1,1,1,2,4
STU05750,3,5,2,2,2,3,2,2,2,4
STU05751,3,3,2,2,2,3,1,2,1,5
STU05752,3,2,2,1,3,2,2,2,4,4
STU05753,4,4,2,4,4,2,2,2,2,4
STU05754,3,4,2,1,1,2,2,2,1,5
STU05755,1,2,2,2,4,2,1,1,2,3
STU05756,3,2,2,1,3,4,2,2,2,5
STU05757,4,3,1,2,4,5,2,2,2,4
STU05758,4,3,1,2,4,5,2,2,2,4
STU05759,1,4,2,2,1,2,2,2,1,4
STU05760,3,2,2,4,3,2,1,2,2,4
STU05761,1,2,1,2,1,2,1,4,2,3
STU05762,1,2,2,2,3,2,1,2,2,3
STU05763,1,4,2,2,3,1,2,3,2,4
STU05764,4,3,2,2,2,4,2,2,2,4
STU05765,5,5,2,2,2,4,2,2,2,5
STU05766,4,5,2,2,2,4,1,2,2,4
STU05767,3,2,2,2,3,4,2,2,2,4
STU05768,1,2,3,2,3,1,1,2,2,4
STU05769,2,2,2,3,4,2,1,2,2,4
STU05770,5,4,1,1,4,4,1,2,2,4
STU05771,1,2,2,2,4,2,1,1,2,4
STU05772,5,4,2,4,4,4,1,2,2,5
STU05773,1,4,2,2,3,2,1,2,3,4
STU05774,5,5,2,2,2,4,2,2,2,4
STU05775,1,1,2,2,2,2,2,2,4,5
STU05776,1,2,1,2,4,2,2,1,2,2
STU05777,4,3,2,3,4,4,1,2,2,3
STU05778,1,2,3,2,2,4,2,3,2,4
STU05779,5,5,2,1,2,5,1,1,1,4
STU05780,1,2,2,2,2,4,2,1,2,5
STU05781,1,2,1,2,2,1,1,1,2,3
STU05782,5,4,2,4,4,2,2,2,2,5
STU05783,4,2,2,2,2,3,2,2,4,4
STU05784,4,5,2,2,3,3,1,2,2,5
STU05785,3,4,3,1,2,3,2,2,2,3
STU05786,5,5,2,5,5,2,2,2,2,5
STU05787,2,2,2,2,2,2,1,4,2,5
STU05788,4,3,4,2,4,2,2,2,2,5
STU05789,3,2,2,3,3,4,2,2,1,4
STU05790,1,1,2,2,4,2,1,2,1,4
STU05791,1,3,3,4,4,2,1,2,2,4
STU05792,4,3,2,2,2,3,1,2,2,3
STU05793,1,1,2,5,4,1,2,2,2,4
STU05794,1,2,2,2,2,1,1,2,2,3
STU05795,1,2,2,2,2,2,1,2,1,3
STU05796,2,2,2,2,3,2,2,2,2,2
STU05797,3,2,2,2,4,4,2,2,2,2
STU05798,4,3,2,4,3,3,1,2,2,5
STU05799,3,4,2,2,2,1,2,2,2,3
STU05800,5,5,2,1,2,4,1,2,2,4
STU05801,2,1,1,3,5,1,2,2,2,4
STU05802,5,4,2,5,4,1,1,2,2,5
STU05803,1,2,2,4,4,2,2,3,2,4
STU05804,4,2,1,2,5,2,2,2,2,4
STU05805,4,2,2,2,3,2,1,2,2,5
STU05806,3,2,2,2,2,3,1,2,2,3
STU05807,2,3,2,4,4,2,1,2,2,4
STU05808,5,4,2,4,5,5,2,2,2,4
STU05809,4,3,2,4,4,4,2,2,2,4
STU05810,1,2,2,4,4,2,1,2,1,5
STU05811,1,4,1,1,2,2,2,2,2,3
STU05812,1,2,2,2,2,4,2,2,2,4
STU05813,1,2,2,4,4,2,2,2,2,3
STU05814,4,3,4,2,2,3,2,1,2,2
STU05815,4,4,2,4,2,4,2,2,2,5
STU05816,2,2,2,2,2,2,1,5,2,4
STU05817,1,2,2,2,4,2,1,1,2,4
STU05818,3,5,2,3,2,2,2,2,2,4
STU05819,4,3,1,2,3,3,1,2,2,4
STU05820,4,4,2,2,4,3,1,1,1,5
STU05821,3,2,2,3,3,5,2,2,2,3
STU05822,3,5,2,2,3,4,2,2,2,5
STU05823,2,2,2,3,4,2,2,2,3,4
STU05824,1,1,2,1,3,2,1,2,2,3
STU05825,1,2,2,2,3,2,2,2,2,4
STU05826,5,3,2,5,5,4,2,2,2,4
STU05827,2,4,2,1,3,2,2,2,2,5
STU05828,1,4,2,3,3,1,2,2,2,3
STU05829,2,2,2,3,3,4,2,2,2,4
STU05830,5,5,2,2,2,5,1,2,2,4
STU05831,3,4,1,3,2,2,2,2,1,4
STU05832,2,2,3,2,2,2,1,5,3,3
STU05833,2,2,2,1,2,1,2,2,4,3
STU05834,2,2,2,2,2,2,1,2,2,2
STU05835,3,4,2,3,2,2,2,2,1,4
STU05836,3,5,2,2,3,4,1,2,2,5
STU05837,4,5,2,2,2,4,1,2,1,5
STU05838,4,4,2,2,2,4,2,1,2,5
STU05839,2,1,1,4,4,2,1,2,2,5
STU05840,2,2,2,2,3,2,2,1,4,5
STU05841,4,3,2,3,3,5,2,2,2,5
STU05842,1,2,2,1,3,2,1,1,2,3
