student_id,skill,experience_level
STU04170,SQL,2
STU04171,Computer Basics,4
STU04171,Data Visualization,4
STU04171,Problem Solving,4
STU04171,Programming Fundamentals,4
STU04171,Linux,3
STU04171,NumPy,3
STU04171,REST APIs,3
STU04172,HTML,3
STU04172,Internet & Web,3
STU04172,MS Office,3
STU04172,Problem Solving,3
STU04172,Java,2
STU04173,Business Communication,2
STU04173,Financial Analysis,2
STU04173,Business Analytics Basics,1
STU04173,MS Office,1
STU04174,Communication,1
STU04174,Computer Basics,1
STU04174,Data Visualization,1
STU04174,Problem Solving,1
STU04175,Communication,2
STU04175,Presentation Skills,2
STU04175,Problem Solving,2
STU04175,Testing Basics,2
STU04175,Figma,1
STU04176,Communication,1
STU04176,MS Office,1
STU04176,UI Design,1
STU04177,Problem Solving,2
STU04177,Excel,1
STU04177,Power BI,1
STU04177,Programming Fundamentals,1
STU04178,Excel,4
STU04178,HTML,4
STU04178,Internet & Web,4
STU04178,Problem Solving,4
STU04178,Python,4
STU04178,JavaScript,3
STU04178,Linux,3
STU04179,Business Communication,1
STU04179,Communication,1
STU04179,Computer Basics,1
STU04180,Computer Basics,4
STU04180,Git,4
STU04180,JavaScript,4
STU04180,Problem Solving,4
STU04180,REST APIs,4
STU04180,Cloud Basics,3
STU04180,React,3
STU04181,Computer Basics,2
STU04181,Internet & Web,2
STU04181,JavaScript,2
STU04181,Problem Solving,2
STU04182,Internet & Web,2
STU04182,Communication,1
STU04182,Power BI,1
STU04183,Project Planning,2
STU04183,Computer Basics,1
STU04183,UI Design,1
STU04184,Excel,4
STU04184,Computer Basics,3
STU04184,MS Office,3
STU04184,Problem Solving,3
STU04184,Business Analytics Basics,2
STU04184,UI Design,2
STU04185,Computer Basics,1
STU04185,Creativity,1
STU04185,Figma,1
STU04185,Internet & Web,1
STU04186,Data Structures,3
STU04186,Problem Solving,2
STU04186,Programming Fundamentals,2
STU04186,Python,2
STU04187,Electronics Basics,3
STU04187,Problem Solving,3
STU04187,Internet & Web,2
STU04187,OOP,2
STU04188,SQL,4
STU04188,CSS,3
STU04188,Computer Basics,3
STU04188,Programming Fundamentals,3
STU04188,Docker,2
STU04189,Programming Fundamentals,4
STU04189,Cloud Basics,3
STU04189,Communication,3
STU04189,Git,3
STU04189,Java,2
STU04190,Internet & Web,2
STU04190,Communication,1
STU04190,UI Design,1
STU04191,Embedded Basics,3
STU04191,Communication,2
STU04191,Git,2
STU04191,Node.js,2
STU04192,Excel,5
STU04192,Power BI,5
STU04192,SQL,5
STU04192,Internet & Web,4
STU04192,Business Analytics Basics,3
STU04192,Testing Basics,3
STU04192,UI Design,3
STU04193,CSS,2
STU04193,Computer Basics,2
STU04193,Git,2
STU04193,Internet & Web,2
STU04194,AutoCAD Basics,3
STU04194,Business Communication,2
STU04194,Communication,2
STU04194,Problem Solving,2
STU04195,Analytical Thinking,2
STU04195,Python,2
STU04195,Business Communication,1
STU04195,Computer Basics,1
STU04196,Python,3
STU04196,Computer Basics,2
STU04196,Git,2
STU04196,UI Design,2
STU04197,Computer Basics,1
STU04197,Excel,1
STU04197,Problem Solving,1
STU04198,Business Communication,5
STU04198,Communication,4
STU04198,Computer Basics,4
STU04198,MS Office,4
STU04198,Business Analytics Basics,3
STU04198,Presentation Skills,3
STU04198,Testing Basics,3
STU04199,Programming Fundamentals,4
STU04199,Python,4
STU04199,Linux,3
STU04199,Problem Solving,3
STU04199,Java,2
STU04200,OOP,3
STU04200,Internet & Web,2
STU04200,Linux,2
STU04200,Problem Solving,2
STU04200,MongoDB,1
STU04201,Programming Fundamentals,4
STU04201,JavaScript,3
STU04201,MS Office,3
STU04201,Problem Solving,3
STU04201,React,2
STU04202,Communication,2
STU04202,Docker,2
STU04202,MS Office,2
STU04202,SQL,2
STU04203,Computer Basics,1
STU04203,Internet & Web,1
STU04203,MS Office,1
STU04203,SQL,1
STU04204,Excel,2
STU04204,Power BI,2
STU04204,Communication,1
STU04204,UI Design,1
STU04205,Algorithms,3
STU04205,Internet & Web,2
STU04205,Problem Solving,2
STU04205,Statistics,2
STU04205,Machine Learning,1
STU04205,Pandas,1
STU04205,Power BI,1
STU04206,Excel,1
STU04206,Internet & Web,1
STU04206,MS Office,1
STU04207,Git,3
STU04207,Excel,2
STU04207,Internet & Web,2
STU04207,Programming Fundamentals,2
STU04208,Project Planning,4
STU04208,Communication,3
STU04208,MS Office,3
STU04208,React,3
STU04209,Computer Basics,1
STU04209,Internet & Web,1
STU04209,UI Design,1
STU04210,Communication,1
STU04210,Git,1
STU04210,Power BI,1
STU04211,Excel,1
STU04211,MS Office,1
STU04211,Power BI,1
STU04211,Problem Solving,1
STU04211,REST APIs,1
STU04212,OOP,4
STU04212,Computer Basics,3
STU04212,Internet & Web,3
STU04212,Node.js,3
STU04212,REST APIs,3
STU04212,Cloud Basics,2
STU04212,Linux,2
STU04213,OOP,3
STU04213,Communication,2
STU04213,Linux,2
STU04213,MS Office,2
STU04213,NumPy,1
STU04214,OOP,4
STU04214,Dart,3
STU04214,Internet & Web,3
STU04214,Programming Fundamentals,3
STU04214,React,3
STU04215,Data Structures,4
STU04215,Git,3
STU04215,MS Office,3
STU04215,React,3
STU04215,Node.js,2
STU04216,HTML,2
STU04216,Analytical Thinking,1
STU04216,MS Office,1
STU04216,Testing Basics,1
STU04217,Cloud Basics,5
STU04217,Git,5
STU04217,Internet & Web,5
STU04217,Python,5
STU04217,Docker,4
STU04217,HTML,4
STU04217,Java,4
STU04218,Internet & Web,1
STU04218,Power BI,1
STU04218,Programming Fundamentals,1
STU04219,Analytical Thinking,1
STU04219,Internet & Web,1
STU04219,Programming Fundamentals,1
STU04219,Testing Basics,1
STU04220,Data Structures,5
STU04220,Programming Fundamentals,5
STU04220,Python,5
STU04220,REST APIs,4
STU04220,Linux,3
STU04221,Python,4
STU04221,MS Office,3
STU04221,OOP,3
STU04221,SQL,3
STU04221,Django,2
STU04221,REST APIs,2
STU04222,Business Communication,1
STU04222,Communication,1
STU04222,Programming Fundamentals,1
STU04222,UI Design,1
STU04223,Networking,4
STU04223,Cloud Basics,3
STU04223,Computer Basics,3
STU04223,Programming Fundamentals,3
STU04223,Node.js,2
STU04224,Git,4
STU04224,Internet & Web,4
STU04224,MS Office,4
STU04224,SQL,4
STU04224,Cloud Basics,3
STU04224,JavaScript,3
STU04225,AutoCAD Basics,2
STU04225,Internet & Web,1
STU04225,Testing Basics,1
STU04226,Excel,2
STU04226,MS Office,1
STU04226,Problem Solving,1
STU04226,UI Design,1
STU04227,Git,1
STU04227,Internet & Web,1
STU04227,Testing Basics,1
STU04227,UI Design,1
STU04228,Computer Basics,2
STU04228,Internet & Web,2
STU04228,Problem Solving,2
STU04228,UI Design,2
STU04229,Problem Solving,2
STU04229,Internet & Web,1
STU04229,UI Design,1
STU04230,Business Communication,2
STU04230,Computer Basics,1
STU04230,Testing Basics,1
STU04231,Business Communication,2
STU04231,Computer Basics,2
STU04231,Internet & Web,2
STU04231,MS Office,2
STU04231,Figma,1
STU04232,Problem Solving,2
STU04232,Excel,1
STU04232,Git,1
STU04233,Cloud Basics,2
STU04233,Communication,2
STU04233,Computer Basics,2
STU04233,Problem Solving,2
STU04234,Problem Solving,4
STU04234,Business Communication,3
STU04234,Communication,3
STU04234,MS Office,3
STU04234,Excel,2
STU04235,Business Communication,5
STU04235,Excel,5
STU04235,Computer Basics,4
STU04235,MS Office,4
STU04235,Business Analytics Basics,3
STU04235,Testing Basics,3
STU04235,UI Design,3
STU04236,Programming Fundamentals,4
STU04236,Computer Basics,3
STU04236,JavaScript,3
STU04236,MS Office,3
STU04236,SQL,3
STU04236,Docker,2
STU04236,HTML,2
STU04237,Computer Basics,4
STU04237,Excel,4
STU04237,Internet & Web,4
STU04237,Linux,4
STU04237,Statistics,4
STU04237,HTML,3
STU04237,Pandas,3
STU04238,Pandas,4
STU04238,Python,4
STU04238,Internet & Web,3
STU04238,MS Office,3
STU04238,HTML,2
STU04238,JavaScript,2
STU04238,NumPy,2
STU04239,Statistics,3
STU04239,Data Visualization,2
STU04239,Internet & Web,2
STU04239,SQL,2
STU04239,JavaScript,1
STU04239,Node.js,1
STU04239,REST APIs,1
STU04240,Communication,2
STU04240,Business Communication,1
STU04240,Internet & Web,1
STU04241,Excel,2
STU04241,Internet & Web,1
STU04241,Problem Solving,1
STU04241,UI Design,1
STU04242,Programming Fundamentals,4
STU04242,Computer Basics,3
STU04242,Problem Solving,3
STU04242,React,3
STU04242,REST APIs,2
STU04243,AutoCAD Basics,3
STU04243,Communication,2
STU04243,Computer Basics,2
STU04243,Node.js,2
STU04244,Database Basics,5
STU04244,Git,5
STU04244,Programming Fundamentals,5
STU04244,REST APIs,5
STU04244,Cloud Basics,4
STU04244,Java,4
STU04244,Linux,4
STU04245,OOP,4
STU04245,Cloud Basics,3
STU04245,Internet & Web,3
STU04245,SQL,3
STU04245,Node.js,2
STU04246,Excel,3
STU04246,HTML,1
STU04246,Power BI,1
STU04246,Problem Solving,1
STU04247,Programming Fundamentals,5
STU04247,Computer Basics,4
STU04247,Excel,4
STU04247,Linux,4
STU04247,Python,4
STU04247,JavaScript,3
STU04247,Pandas,3
STU04248,Power BI,2
STU04248,Communication,1
STU04248,Computer Basics,1
STU04248,Testing Basics,1
STU04249,Database Basics,4
STU04249,Business Communication,3
STU04249,Internet & Web,3
STU04249,Linux,3
STU04249,REST APIs,3
STU04249,Azure,2
STU04249,JavaScript,2
STU04249,Node.js,2
STU04250,CSS,3
STU04250,MS Office,2
STU04250,Problem Solving,2
STU04250,Programming Fundamentals,2
STU04251,Communication,1
STU04251,MS Office,1
STU04251,Problem Solving,1
STU04251,SQL,1
STU04252,Business Analytics Basics,1
STU04252,Communication,1
STU04252,Computer Basics,1
STU04252,MS Office,1
STU04253,Database Basics,4
STU04253,Computer Basics,3
STU04253,Internet & Web,3
STU04253,REST APIs,3
STU04253,HTML,2
STU04254,Problem Solving,3
STU04254,Communication,2
STU04254,Internet & Web,2
STU04254,Power BI,2
STU04255,Business Communication,1
STU04255,Internet & Web,1
STU04255,MS Office,1
STU04256,Electronics Basics,3
STU04256,Computer Basics,2
STU04256,MS Office,2
STU04256,Testing Basics,2
STU04256,Django,1
STU04257,Business Communication,5
STU04257,SQL,5
STU04257,Internet & Web,4
STU04257,MS Office,4
STU04257,Business Analytics Basics,3
STU04257,Presentation Skills,3
STU04257,UI Design,3
STU04258,Business Communication,3
STU04258,Computer Basics,2
STU04258,Internet & Web,2
STU04258,SQL,2
STU04258,Presentation Skills,1
STU04259,CSS,4
STU04259,OOP,4
STU04259,Computer Basics,3
STU04259,Internet & Web,3
STU04260,Data Structures,4
STU04260,OOP,4
STU04260,HTML,3
STU04260,Internet & Web,3
STU04260,SQL,3
STU04261,HTML,4
STU04261,Internet & Web,4
STU04261,MS Office,4
STU04261,Programming Fundamentals,4
STU04261,Node.js,3
STU04262,Programming Fundamentals,4
STU04262,Statistics,4
STU04262,Computer Basics,3
STU04262,Problem Solving,3
STU04262,CSS,2
STU04262,Linux,2
STU04262,REST APIs,2
STU04263,Computer Basics,1
STU04263,Internet & Web,1
STU04263,Presentation Skills,1
STU04263,Problem Solving,1
STU04264,Internet & Web,2
STU04264,Power BI,1
STU04264,Problem Solving,1
STU04265,Cloud Basics,3
STU04265,Computer Basics,3
STU04265,Git,3
STU04265,MS Office,3
STU04265,Java,2
STU04266,Electronics Basics,3
STU04266,Internet & Web,2
STU04266,MS Office,2
STU04266,Node.js,2
STU04267,Business Communication,2
STU04267,Business Analytics Basics,1
STU04267,Communication,1
STU04267,MS Office,1
STU04268,Computer Basics,3
STU04268,Git,3
STU04268,Internet & Web,3
STU04268,Node.js,3
STU04268,JavaScript,2
STU04269,Statistics,2
STU04269,Business Communication,1
STU04269,MS Office,1
STU04269,Testing Basics,1
STU04270,OOP,4
STU04270,Git,3
STU04270,Internet & Web,3
STU04270,Java,3
STU04270,JavaScript,2
STU04271,Business Communication,2
STU04271,Computer Basics,1
STU04271,HTML,1
STU04271,UI Design,1
STU04272,Algorithms,5
STU04272,Data Structures,5
STU04272,Data Visualization,4
STU04272,Internet & Web,4
STU04272,Machine Learning,3
STU04272,Pandas,3
STU04272,REST APIs,3
STU04273,OOP,4
STU04273,Docker,3
STU04273,Git,3
STU04273,Problem Solving,3
STU04273,Java,2
STU04274,Database Basics,5
STU04274,Business Communication,4
STU04274,Computer Basics,4
STU04274,Internet & Web,4
STU04274,JavaScript,4
STU04274,Cloud Basics,3
STU04274,Docker,3
STU04275,Computer Basics,5
STU04275,MS Office,5
STU04275,Problem Solving,5
STU04275,Programming Fundamentals,5
STU04275,CSS,4
STU04275,JavaScript,4
STU04275,Machine Learning,4
STU04276,OOP,4
STU04276,Python,4
STU04276,HTML,3
STU04276,MS Office,3
STU04276,Django,2
STU04276,Docker,2
STU04277,OOP,3
STU04277,Git,2
STU04277,Problem Solving,2
STU04277,Programming Fundamentals,2
STU04277,JavaScript,1
STU04277,Node.js,1
STU04277,Power BI,1
STU04278,Data Structures,4
STU04278,Git,3
STU04278,React,3
STU04278,SQL,3
STU04278,Node.js,2
STU04279,OOP,4
STU04279,CSS,3
STU04279,Git,3
STU04279,HTML,3
STU04279,Problem Solving,3
STU04279,REST APIs,3
STU04279,Java,2
STU04280,Excel,5
STU04280,Power BI,5
STU04280,MS Office,4
STU04280,Problem Solving,4
STU04280,Presentation Skills,3
STU04280,Testing Basics,3
STU04280,UI Design,3
STU04281,Embedded Basics,3
STU04281,Business Communication,2
STU04281,Communication,2
STU04281,Computer Basics,2
STU04282,AutoCAD Basics,3
STU04282,Problem Solving,3
STU04282,Communication,2
STU04282,OOP,2
STU04283,OOP,4
STU04283,HTML,3
STU04283,Internet & Web,3
STU04283,Java,3
STU04283,Python,3
STU04284,Excel,2
STU04284,Internet & Web,1
STU04284,Problem Solving,1
STU04284,UI Design,1
STU04285,Excel,2
STU04285,MS Office,1
STU04285,Power BI,1
STU04285,Testing Basics,1
STU04286,Analytical Thinking,4
STU04286,Computer Basics,4
STU04286,Programming Fundamentals,4
STU04286,Python,4
STU04286,JavaScript,3
STU04286,Node.js,3
STU04287,Python,3
STU04287,Internet & Web,2
STU04287,Pandas,2
STU04287,Problem Solving,2
STU04288,Problem Solving,2
STU04288,Computer Basics,1
STU04288,Power BI,1
STU04288,UI Design,1
STU04289,Business Analytics Basics,1
STU04289,Business Communication,1
STU04289,Communication,1
STU04289,Presentation Skills,1
STU04290,Python,4
STU04290,Analytical Thinking,3
STU04290,Computer Basics,3
STU04290,Problem Solving,3
STU04290,Docker,2
STU04290,JavaScript,2
STU04290,Linux,2
STU04291,Statistics,2
STU04291,Business Communication,1
STU04291,Communication,1
STU04291,Internet & Web,1
STU04292,Business Communication,1
STU04292,Internet & Web,1
STU04292,Node.js,1
STU04292,Programming Fundamentals,1
STU04293,Project Planning,3
STU04293,Communication,2
STU04293,Docker,2
STU04293,Internet & Web,2
STU04294,Computer Basics,2
STU04294,Business Communication,1
STU04294,Problem Solving,1
STU04295,Internet & Web,3
STU04295,Problem Solving,3
STU04295,Programming Fundamentals,3
STU04295,React,3
STU04295,Linux,2
STU04296,Communication,1
STU04296,Computer Basics,1
STU04296,Excel,1
STU04296,UI Design,1
STU04297,CSS,5
STU04297,Computer Basics,5
STU04297,Database Basics,5
STU04297,HTML,5
STU04297,REST APIs,5
STU04297,SQL,5
STU04297,Node.js,4
STU04298,Computer Basics,2
STU04298,Programming Fundamentals,2
STU04298,React,2
STU04298,SQL,2
STU04298,MongoDB,1
STU04299,Computer Basics,3
STU04299,Internet & Web,3
STU04299,Problem Solving,3
STU04299,Programming Fundamentals,3
STU04299,CSS,2
STU04299,Linux,2
STU04299,REST APIs,2
STU04300,Python,5
STU04300,Programming Fundamentals,4
STU04300,Git,3
STU04300,Problem Solving,3
STU04300,JavaScript,2
STU04300,Machine Learning,2
STU04300,NumPy,2
STU04301,Business Communication,5
STU04301,Communication,4
STU04301,Computer Basics,4
STU04301,MS Office,4
STU04301,Business Analytics Basics,3
STU04301,Presentation Skills,3
STU04301,UI Design,3
STU04302,Communication,1
STU04302,Computer Basics,1
STU04302,UI Design,1
STU04303,Business Communication,2
STU04303,Financial Analysis,2
STU04303,MS Office,1
STU04303,Power BI,1
STU04303,Statistics,1
STU04304,Computer Basics,2
STU04304,Excel,2
STU04304,Git,2
STU04304,Internet & Web,2
STU04305,Internet & Web,3
STU04305,Java,3
STU04305,MS Office,3
STU04305,Python,3
STU04305,JavaScript,2
STU04306,Communication,3
STU04306,Git,3
STU04306,OOP,3
STU04306,Programming Fundamentals,3
STU04306,CSS,2
STU04307,Git,2
STU04307,Internet & Web,2
STU04307,SQL,2
STU04307,Statistics,2
STU04307,Django,1
STU04307,JavaScript,1
STU04307,REST APIs,1
STU04308,JavaScript,3
STU04308,MS Office,3
STU04308,Programming Fundamentals,3
STU04308,Python,3
STU04308,REST APIs,2
STU04309,Cloud Basics,3
STU04309,Git,3
STU04309,Programming Fundamentals,3
STU04309,SQL,3
STU04309,JavaScript,2
STU04310,MS Office,2
STU04310,Programming Fundamentals,2
STU04310,Python,2
STU04310,UI Design,2
STU04311,Algorithms,5
STU04311,Programming Fundamentals,5
STU04311,Data Visualization,4
STU04311,Git,4
STU04311,HTML,3
STU04311,Pandas,3
STU04311,REST APIs,3
STU04312,Statistics,3
STU04312,Internet & Web,1
STU04312,Programming Fundamentals,1
STU04313,Database Basics,4
STU04313,Git,3
STU04313,Java,3
STU04313,Programming Fundamentals,3
STU04313,CSS,2
STU04314,Communication,3
STU04314,HTML,3
STU04314,Problem Solving,3
STU04314,SQL,3
STU04314,REST APIs,2
STU04315,Computer Basics,2
STU04315,MS Office,2
STU04315,Python,2
STU04315,React,2
STU04316,Communication,2
STU04316,Content Writing,2
STU04316,PHP,1
STU04316,Problem Solving,1
STU04316,Testing Basics,1
STU04317,Git,3
STU04317,Computer Basics,2
STU04317,Excel,2
STU04317,MS Office,2
STU04318,OOP,4
STU04318,Docker,3
STU04318,Internet & Web,3
STU04318,MS Office,3
STU04318,REST APIs,2
STU04319,Programming Fundamentals,4
STU04319,Computer Basics,3
STU04319,MS Office,3
STU04319,SQL,3
STU04319,Cloud Basics,2
STU04319,Node.js,2
STU04319,React,2
STU04320,Computer Basics,2
STU04320,Java,2
STU04320,Problem Solving,2
STU04320,Python,2
STU04321,Database Basics,4
STU04321,Git,3
STU04321,Internet & Web,3
STU04321,SQL,3
STU04321,Linux,2
STU04321,Node.js,2
STU04321,React,2
STU04322,Excel,2
STU04322,Internet & Web,2
STU04322,Programming Fundamentals,2
STU04323,HTML,2
STU04323,Mathematics,2
STU04323,Communication,1
STU04323,Programming Fundamentals,1
STU04324,Electronics Basics,2
STU04324,Problem Solving,2
STU04324,Business Communication,1
STU04324,Testing Basics,1
STU04325,Excel,3
STU04325,Power BI,3
STU04325,Communication,2
STU04325,Problem Solving,2
STU04325,Testing Basics,1
STU04325,UI Design,1
STU04326,Communication,2
STU04326,Internet & Web,2
STU04326,OOP,2
STU04326,Python,2
STU04327,Business Communication,3
STU04327,Communication,2
STU04327,Internet & Web,2
STU04327,MS Office,2
STU04327,Presentation Skills,1
STU04327,UI Design,1
STU04328,Power BI,4
STU04328,Internet & Web,3
STU04328,MS Office,3
STU04328,SQL,3
STU04328,Business Analytics Basics,2
STU04328,Presentation Skills,2
STU04329,Internet & Web,3
STU04329,MS Office,3
STU04329,Programming Fundamentals,3
STU04329,React,3
STU04329,JavaScript,2
STU04330,Business Communication,3
STU04330,Communication,2
STU04330,Computer Basics,2
STU04330,MS Office,2
STU04330,Business Analytics Basics,1
STU04330,Testing Basics,1
STU04331,Business Communication,4
STU04331,Communication,3
STU04331,Computer Basics,3
STU04331,Problem Solving,3
STU04331,Presentation Skills,2
STU04331,Testing Basics,2
STU04332,AutoCAD Basics,4
STU04332,Cloud Basics,3
STU04332,Communication,3
STU04332,Internet & Web,3
STU04332,Excel,2
STU04333,Computer Basics,2
STU04333,Git,2
STU04333,Internet & Web,2
STU04333,OOP,2
STU04334,Statistics,4
STU04334,Git,3
STU04334,Internet & Web,3
STU04334,MS Office,3
STU04334,Linux,2
STU04334,NumPy,2
STU04334,React,2
STU04335,Python,5
STU04335,Data Visualization,3
STU04335,Git,3
STU04335,Problem Solving,3
STU04335,HTML,2
STU04335,Linux,2
STU04335,Machine Learning,2
STU04336,Business Communication,4
STU04336,Excel,4
STU04336,Communication,3
STU04336,Problem Solving,3
STU04336,Business Analytics Basics,2
STU04336,Testing Basics,2
STU04337,OOP,4
STU04337,Git,3
STU04337,Internet & Web,3
STU04337,Problem Solving,3
STU04337,CSS,2
STU04337,Node.js,2
STU04337,SQL,2
STU04338,CSS,4
STU04338,Data Visualization,4
STU04338,Git,4
STU04338,Internet & Web,4
STU04338,MS Office,4
STU04338,Linux,3
STU04338,Machine Learning,3
STU04339,Business Communication,2
STU04339,Computer Basics,1
STU04339,Data Visualization,1
STU04339,Presentation Skills,1
STU04339,Problem Solving,1
STU04339,UI Design,1
STU04340,OOP,5
STU04340,Programming Fundamentals,5
STU04340,Computer Basics,4
STU04340,SQL,4
STU04340,CSS,3
STU04340,Docker,3
STU04341,Analytical Thinking,1
STU04341,Business Communication,1
STU04341,MS Office,1
STU04341,Machine Learning,1
STU04342,OOP,3
STU04342,Git,2
STU04342,Internet & Web,2
STU04342,REST APIs,2
STU04343,Computer Basics,5
STU04343,Internet & Web,5
STU04343,MS Office,5
STU04343,Programming Fundamentals,5
STU04343,HTML,4
STU04343,NumPy,4
STU04343,Pandas,4
STU04344,Computer Basics,5
STU04344,Git,5
STU04344,Programming Fundamentals,5
STU04344,Python,5
STU04344,Linux,4
STU04344,Node.js,4
STU04344,React,4
STU04345,Git,3
STU04345,Internet & Web,3
STU04345,Programming Fundamentals,3
STU04345,REST APIs,3
STU04345,HTML,2
STU04346,Communication,2
STU04346,Internet & Web,2
STU04346,MS Office,2
STU04346,Node.js,2
STU04347,Analytical Thinking,2
STU04347,Problem Solving,2
STU04347,Excel,1
STU04348,Programming Fundamentals,4
STU04348,CSS,3
STU04348,MS Office,3
STU04348,Python,3
STU04348,REST APIs,3
STU04348,JavaScript,2
STU04348,React,2
STU04349,Communication,1
STU04349,Presentation Skills,1
STU04349,Problem Solving,1
STU04349,UI Design,1
STU04350,Creativity,2
STU04350,MS Office,1
STU04350,UI Design,1
STU04351,Internet & Web,2
STU04351,Problem Solving,1
STU04351,UI Design,1
STU04352,Cloud Basics,1
STU04352,Excel,1
STU04352,MS Office,1
STU04352,SQL,1
STU04353,Communication,1
STU04353,Computer Basics,1
STU04353,Excel,1
STU04354,Algorithms,5
STU04354,HTML,5
STU04354,Internet & Web,5
STU04354,MS Office,5
STU04354,Programming Fundamentals,5
STU04354,Linux,4
STU04354,NumPy,4
STU04355,Algorithms,3
STU04355,Data Structures,3
STU04355,MS Office,2
STU04355,Programming Fundamentals,2
STU04355,Docker,1
STU04355,SQL,1
STU04355,TypeScript,1
STU04356,Internet & Web,1
STU04356,Power BI,1
STU04356,Problem Solving,1
STU04356,Testing Basics,1
STU04357,Computer Basics,3
STU04357,Excel,3
STU04357,Internet & Web,3
STU04357,Linux,3
STU04357,MS Office,3
STU04357,HTML,2
STU04357,Machine Learning,2
STU04358,Power BI,3
STU04358,Computer Basics,2
STU04358,Internet & Web,2
STU04358,Problem Solving,2
STU04358,Testing Basics,1
STU04358,UI Design,1
STU04359,Analytical Thinking,1
STU04359,Computer Basics,1
STU04359,MS Office,1
STU04359,SQL,1
STU04360,Power BI,2
STU04360,Business Analytics Basics,1
STU04360,Communication,1
STU04360,Problem Solving,1
STU04361,Business Communication,3
STU04361,Power BI,3
STU04361,SQL,3
STU04361,Internet & Web,2
STU04361,Presentation Skills,1
STU04361,Testing Basics,1
STU04362,Excel,4
STU04362,Communication,3
STU04362,Computer Basics,3
STU04362,Problem Solving,3
STU04362,Presentation Skills,2
STU04362,Testing Basics,2
STU04363,Communication,2
STU04363,MS Office,1
STU04363,Power BI,1
STU04363,Testing Basics,1
STU04364,Git,5
STU04364,Internet & Web,5
STU04364,JavaScript,5
STU04364,Node.js,5
STU04364,Programming Fundamentals,5
STU04364,REST APIs,5
STU04364,Linux,4
STU04365,Cloud Basics,3
STU04365,Computer Basics,3
STU04365,MS Office,3
STU04365,Problem Solving,3
STU04365,REST APIs,2
STU04366,Analytical Thinking,2
STU04366,Internet & Web,1
STU04366,MS Office,1
STU04366,Testing Basics,1
STU04367,Computer Basics,2
STU04367,Internet & Web,2
STU04367,MS Office,2
STU04367,Problem Solving,2
STU04367,Business Analytics Basics,1
STU04367,UI Design,1
STU04368,Computer Basics,1
STU04368,MS Office,1
STU04368,Power BI,1
STU04368,Testing Basics,1
STU04369,Power BI,3
STU04369,Internet & Web,2
STU04369,Problem Solving,2
STU04369,SQL,2
STU04369,Business Analytics Basics,1
STU04369,Presentation Skills,1
STU04370,Business Communication,2
STU04370,Power BI,1
STU04370,Problem Solving,1
STU04370,Programming Fundamentals,1
STU04371,OOP,4
STU04371,Git,3
STU04371,Internet & Web,3
STU04371,Node.js,3
STU04371,Docker,2
STU04372,OOP,4
STU04372,Git,3
STU04372,Internet & Web,3
STU04372,Problem Solving,3
STU04372,Docker,2
STU04372,Node.js,2
STU04372,React,2
STU04373,Problem Solving,2
STU04373,Excel,1
STU04373,Power BI,1
STU04373,Testing Basics,1
STU04374,Internet & Web,3
STU04374,MS Office,3
STU04374,Node.js,3
STU04374,Programming Fundamentals,3
STU04374,Cloud Basics,2
STU04375,Business Communication,3
STU04375,Internet & Web,2
STU04375,MS Office,2
STU04375,Problem Solving,2
STU04375,Business Analytics Basics,1
STU04375,Testing Basics,1
STU04376,Excel,2
STU04376,Internet & Web,1
STU04376,MS Office,1
STU04376,Testing Basics,1
STU04377,Communication,4
STU04377,Computer Basics,4
STU04377,Internet & Web,4
STU04377,MS Office,4
STU04377,Business Analytics Basics,3
STU04377,Testing Basics,3
STU04377,UI Design,3
STU04378,Python,3
STU04378,Cloud Basics,2
STU04378,Internet & Web,2
STU04378,MS Office,2
STU04378,CSS,1
STU04378,Django,1
STU04378,REST APIs,1
STU04379,Power BI,5
STU04379,Communication,4
STU04379,Computer Basics,4
STU04379,Problem Solving,4
STU04379,Business Analytics Basics,3
STU04379,Presentation Skills,3
STU04379,UI Design,3
STU04380,Electronics Basics,5
STU04380,Computer Basics,4
STU04380,Programming Fundamentals,4
STU04380,Python,4
STU04380,Excel,3
STU04380,React,3
STU04381,Programming Fundamentals,5
STU04381,Git,4
STU04381,HTML,4
STU04381,Problem Solving,4
STU04381,REST APIs,4
STU04381,Docker,3
STU04381,JavaScript,3
STU04382,Problem Solving,3
STU04382,Git,2
STU04382,MS Office,2
STU04382,Node.js,2
STU04383,Financial Analysis,3
STU04383,Internet & Web,2
STU04383,MS Office,2
STU04383,SQL,2
STU04383,Business Analytics Basics,1
STU04384,Communication,1
STU04384,HTML,1
STU04384,Internet & Web,1
STU04384,Programming Fundamentals,1
STU04385,AutoCAD Basics,3
STU04385,Computer Basics,2
STU04385,Power BI,2
STU04385,Python,2
STU04386,Business Communication,2
STU04386,Power BI,1
STU04386,Problem Solving,1
STU04386,UI Design,1
STU04387,Business Communication,4
STU04387,SQL,4
STU04387,Computer Basics,3
STU04387,Internet & Web,3
STU04387,Business Analytics Basics,2
STU04387,Presentation Skills,2
STU04387,Testing Basics,2
STU04388,Computer Basics,1
STU04388,Internet & Web,1
STU04388,Problem Solving,1
STU04388,Testing Basics,1
STU04389,Data Structures,2
STU04389,HTML,1
STU04389,Problem Solving,1
STU04389,SQL,1
STU04390,Database Basics,3
STU04390,MS Office,2
STU04390,REST APIs,2
STU04390,SQL,2
STU04390,Django,1
STU04391,Git,4
STU04391,Programming Fundamentals,4
